suite,scenario,time_s,time_min,temperature_K,ambient_K,sun_fraction,solar_W_m2,q_conduction_W,q_convection_W,q_longwave_W,q_solar_W,q_radiation_W,q_internal_W,q_total_W,energy_conduction_kJ,energy_convection_kJ,energy_longwave_kJ,energy_solar_kJ,energy_radiation_kJ,energy_internal_kJ,energy_total_kJ
radiation,shade,3735.0,62.25,285.77322892117525,270.0,0.1,1000.0,0.0,0.0,-98.04369294903482,21.25,-76.79369294903482,0.0,-76.79369294903482,0.0,0.0,-527.5120389829945,79.36875,-448.14328898299436,0.0,-448.14328898299436
radiation,shade,3740.0,62.333333,285.7610525053703,270.0,0.1,1000.0,0.0,0.0,-97.9614195711076,21.25,-76.7114195711076,0.0,-76.7114195711076,0.0,0.0,-528.00184608085,79.475,-448.52684608084996,0.0,-448.52684608084996
radiation,shade,3745.0,62.416667,285.74888913317227,270.0,0.1,1000.0,0.0,0.0,-97.87924484762186,21.25,-76.62924484762186,0.0,-76.62924484762186,0.0,0.0,-528.4912423050881,79.58125,-448.90999230508805,0.0,-448.90999230508805
radiation,shade,3750.0,62.5,285.73673878894397,270.0,0.1,1000.0,0.0,0.0,-97.79716863822489,21.25,-76.54716863822489,0.0,-76.54716863822489,0.0,0.0,-528.9802281482793,79.6875,-449.29272814827914,0.0,-449.29272814827914
radiation,shade,3755.0,62.583333,285.7246014570705,270.0,0.1,1000.0,0.0,0.0,-97.71519080280927,21.25,-76.46519080280927,0.0,-76.46519080280927,0.0,0.0,-529.4688041022933,79.79375,-449.67505410229313,0.0,-449.67505410229313
radiation,shade,3760.0,62.666667,285.7124771219591,270.0,0.1,1000.0,0.0,0.0,-97.63331120151409,21.25,-76.38331120151409,0.0,-76.38331120151409,0.0,0.0,-529.9569706583009,79.9,-450.0569706583007,0.0,-450.0569706583007
radiation,shade,3765.0,62.75,285.7003657680393,270.0,0.1,1000.0,0.0,0.0,-97.55152969472341,21.25,-76.30152969472341,0.0,-76.30152969472341,0.0,0.0,-530.4447283067746,80.00625,-450.43847830677436,0.0,-450.43847830677436
radiation,shade,3770.0,62.833333,285.68826737976264,270.0,0.1,1000.0,0.0,0.0,-97.46984614306582,21.25,-76.21984614306582,0.0,-76.21984614306582,0.0,0.0,-530.9320775374898,80.1125,-450.81957753748964,0.0,-450.81957753748964
radiation,shade,3775.0,62.916667,285.67618194160275,270.0,0.1,1000.0,0.0,0.0,-97.38826040741424,21.25,-76.13826040741424,0.0,-76.13826040741424,0.0,0.0,-531.4190188395269,80.21875,-451.20026883952676,0.0,-451.20026883952676
radiation,shade,3780.0,63.0,285.66410943805533,270.0,0.1,1000.0,0.0,0.0,-97.30677234888522,21.25,-76.05677234888522,0.0,-76.05677234888522,0.0,0.0,-531.9055527012714,80.325,-451.5805527012712,0.0,-451.5805527012712
radiation,shade,3785.0,63.083333,285.65204985363806,270.0,0.1,1000.0,0.0,0.0,-97.2253818288382,21.25,-75.9753818288382,0.0,-75.9753818288382,0.0,0.0,-532.3916796104156,80.43125,-451.96042961041536,0.0,-451.96042961041536
radiation,shade,3790.0,63.166667,285.6400031728906,270.0,0.1,1000.0,0.0,0.0,-97.14408870887495,21.25,-75.89408870887495,0.0,-75.89408870887495,0.0,0.0,-532.87740005396,80.5375,-452.33990005395975,0.0,-452.33990005395975
radiation,shade,3795.0,63.25,285.6279693803746,270.0,0.1,1000.0,0.0,0.0,-97.06289285083963,21.25,-75.81289285083963,0.0,-75.81289285083963,0.0,0.0,-533.3627145182141,80.64375,-452.7189645182139,0.0,-452.7189645182139
radiation,shade,3800.0,63.333333,285.61594846067356,270.0,0.1,1000.0,0.0,0.0,-96.98179411681834,21.25,-75.73179411681834,0.0,-75.73179411681834,0.0,0.0,-533.8476234887981,80.75,-453.09762348879804,0.0,-453.09762348879804
radiation,shade,3805.0,63.416667,285.60394039839275,270.0,0.1,1000.0,0.0,0.0,-96.9007923691374,21.25,-75.6507923691374,0.0,-75.6507923691374,0.0,0.0,-534.3321274506438,80.85625,-453.47587745064374,0.0,-453.47587745064374
radiation,shade,3810.0,63.5,285.59194517815934,270.0,0.1,1000.0,0.0,0.0,-96.81988747036384,21.25,-75.56988747036384,0.0,-75.56988747036384,0.0,0.0,-534.8162268879956,80.9625,-453.85372688799555,0.0,-453.85372688799555
radiation,shade,3815.0,63.583333,285.5799627846223,270.0,0.1,1000.0,0.0,0.0,-96.73907928330453,21.25,-75.48907928330453,0.0,-75.48907928330453,0.0,0.0,-535.2999222844121,81.06875,-454.2311722844121,0.0,-454.2311722844121
radiation,shade,3820.0,63.666667,285.56799320245227,270.0,0.1,1000.0,0.0,0.0,-96.65836767100646,21.25,-75.40836767100646,0.0,-75.40836767100646,0.0,0.0,-535.783214122767,81.175,-454.6082141227671,0.0,-454.6082141227671
radiation,shade,3825.0,63.75,285.55603641634167,270.0,0.1,1000.0,0.0,0.0,-96.57775249675478,21.25,-75.32775249675478,0.0,-75.32775249675478,0.0,0.0,-536.2661028852508,81.28125,-454.98485288525086,0.0,-454.98485288525086
radiation,shade,3830.0,63.833333,285.5440924110045,270.0,0.1,1000.0,0.0,0.0,-96.49723362407366,21.25,-75.24723362407366,0.0,-75.24723362407366,0.0,0.0,-536.7485890533712,81.3875,-455.36108905337124,0.0,-455.36108905337124
radiation,shade,3835.0,63.916667,285.5321611711764,270.0,0.1,1000.0,0.0,0.0,-96.41681091672464,21.25,-75.16681091672464,0.0,-75.16681091672464,0.0,0.0,-537.2306731079548,81.49375,-455.73692310795485,0.0,-455.73692310795485
radiation,shade,3840.0,64.0,285.5202426816147,270.0,0.1,1000.0,0.0,0.0,-96.336484238707,21.25,-75.086484238707,0.0,-75.086484238707,0.0,0.0,-537.7123555291483,81.6,-456.1123555291484,0.0,-456.1123555291484
radiation,shade,3845.0,64.083333,285.5083369270982,270.0,0.1,1000.0,0.0,0.0,-96.25625345425692,21.25,-75.00625345425692,0.0,-75.00625345425692,0.0,0.0,-538.1936367964196,81.70625,-456.4873867964196,0.0,-456.4873867964196
radiation,shade,3850.0,64.166667,285.4964438924271,270.0,0.1,1000.0,0.0,0.0,-96.17611842784694,21.25,-74.92611842784694,0.0,-74.92611842784694,0.0,0.0,-538.6745173885588,81.8125,-456.8620173885589,0.0,-456.8620173885589
radiation,shade,3855.0,64.25,285.48456356242326,270.0,0.1,1000.0,0.0,0.0,-96.09607902418539,21.25,-74.84607902418539,0.0,-74.84607902418539,0.0,0.0,-539.1549977836797,81.91875,-457.2362477836798,0.0,-457.2362477836798
radiation,shade,3860.0,64.333333,285.47269592192987,270.0,0.1,1000.0,0.0,0.0,-96.0161351082155,21.25,-74.7661351082155,0.0,-74.7661351082155,0.0,0.0,-539.6350784592208,82.025,-457.61007845922086,0.0,-457.61007845922086
radiation,shade,3865.0,64.416667,285.4608409558116,270.0,0.1,1000.0,0.0,0.0,-95.93628654511633,21.25,-74.68628654511633,0.0,-74.68628654511633,0.0,0.0,-540.1147598919465,82.13125,-457.9835098919464,0.0,-457.9835098919464
radiation,shade,3870.0,64.5,285.4489986489544,270.0,0.1,1000.0,0.0,0.0,-95.85653320030089,21.25,-74.60653320030089,0.0,-74.60653320030089,0.0,0.0,-540.5940425579479,82.2375,-458.356542557948,0.0,-458.356542557948
radiation,shade,3875.0,64.583333,285.4371689862656,270.0,0.1,1000.0,0.0,0.0,-95.77687493941592,21.25,-74.52687493941592,0.0,-74.52687493941592,0.0,0.0,-541.072926932645,82.34375,-458.72917693264503,0.0,-458.72917693264503
radiation,shade,3880.0,64.666667,285.4253519526738,270.0,0.1,1000.0,0.0,0.0,-95.69731162834164,21.25,-74.44731162834164,0.0,-74.44731162834164,0.0,0.0,-541.5514134907867,82.45,-459.10141349078674,0.0,-459.10141349078674
radiation,shade,3885.0,64.75,285.41354753312885,270.0,0.1,1000.0,0.0,0.0,-95.61784313319124,21.25,-74.36784313319124,0.0,-74.36784313319124,0.0,0.0,-542.0295027064526,82.55625,-459.4732527064527,0.0,-459.4732527064527
radiation,shade,3890.0,64.833333,285.4017557126018,270.0,0.1,1000.0,0.0,0.0,-95.53846932031006,21.25,-74.28846932031006,0.0,-74.28846932031006,0.0,0.0,-542.5071950530541,82.6625,-459.84469505305424,0.0,-459.84469505305424
radiation,shade,3895.0,64.916667,285.38997647608494,270.0,0.1,1000.0,0.0,0.0,-95.4591900562753,21.25,-74.2091900562753,0.0,-74.2091900562753,0.0,0.0,-542.9844910033356,82.76875,-460.2157410033356,0.0,-460.2157410033356
radiation,shade,3900.0,65.0,285.37820980859163,270.0,0.1,1000.0,0.0,0.0,-95.3800052078959,21.25,-74.1300052078959,0.0,-74.1300052078959,0.0,0.0,-543.461391029375,82.875,-460.5863910293751,0.0,-460.5863910293751
radiation,shade,3905.0,65.083333,285.3664556951564,270.0,0.1,1000.0,0.0,0.0,-95.30091464221154,21.25,-74.05091464221154,0.0,-74.05091464221154,0.0,0.0,-543.9378956025861,82.98125,-460.95664560258615,0.0,-460.95664560258615
radiation,shade,3910.0,65.166667,285.3547141208347,270.0,0.1,1000.0,0.0,0.0,-95.22191822649216,21.25,-73.97191822649216,0.0,-73.97191822649216,0.0,0.0,-544.4140051937186,83.0875,-461.3265051937186,0.0,-461.3265051937186
radiation,shade,3915.0,65.25,285.34298507070326,270.0,0.1,1000.0,0.0,0.0,-95.14301582823741,21.25,-73.89301582823741,0.0,-73.89301582823741,0.0,0.0,-544.8897202728598,83.19375,-461.69597027285977,0.0,-461.69597027285977
radiation,shade,3920.0,65.333333,285.3312685298596,270.0,0.1,1000.0,0.0,0.0,-95.06420731517684,21.25,-73.81420731517684,0.0,-73.81420731517684,0.0,0.0,-545.3650413094356,83.3,-462.0650413094357,0.0,-462.0650413094357
radiation,shade,3925.0,65.416667,285.31956448342225,270.0,0.1,1000.0,0.0,0.0,-94.98549255526869,21.25,-73.73549255526869,0.0,-73.73549255526869,0.0,0.0,-545.8399687722119,83.40625,-462.43371877221205,0.0,-462.43371877221205
radiation,shade,3930.0,65.5,285.3078729165307,270.0,0.1,1000.0,0.0,0.0,-94.90687141669984,21.25,-73.65687141669984,0.0,-73.65687141669984,0.0,0.0,-546.3145031292954,83.5125,-462.80200312929554,0.0,-462.80200312929554
radiation,shade,3935.0,65.583333,285.2961938143453,270.0,0.1,1000.0,0.0,0.0,-94.82834376788452,21.25,-73.57834376788452,0.0,-73.57834376788452,0.0,0.0,-546.7886448481348,83.61875,-463.16989484813496,0.0,-463.16989484813496
radiation,shade,3940.0,65.666667,285.2845271620473,270.0,0.1,1000.0,0.0,0.0,-94.74990947746524,21.25,-73.49990947746524,0.0,-73.49990947746524,0.0,0.0,-547.2623943955222,83.725,-463.53739439552226,0.0,-463.53739439552226
radiation,shade,3945.0,65.75,285.2728729448387,270.0,0.1,1000.0,0.0,0.0,-94.67156841431114,21.25,-73.42156841431114,0.0,-73.42156841431114,0.0,0.0,-547.7357522375937,83.83125,-463.9045022375938,0.0,-463.9045022375938
radiation,shade,3950.0,65.833333,285.2612311479423,270.0,0.1,1000.0,0.0,0.0,-94.59332044751774,21.25,-73.34332044751774,0.0,-73.34332044751774,0.0,0.0,-548.2087188398312,83.9375,-464.2712188398314,0.0,-464.2712188398314
radiation,shade,3955.0,65.916667,285.2496017566016,270.0,0.1,1000.0,0.0,0.0,-94.51516544640688,21.25,-73.26516544640688,0.0,-73.26516544640688,0.0,0.0,-548.6812946670633,84.04375,-464.6375446670635,0.0,-464.6375446670635
radiation,shade,3960.0,66.0,285.23798475608083,270.0,0.1,1000.0,0.0,0.0,-94.43710328052542,21.25,-73.18710328052542,0.0,-73.18710328052542,0.0,0.0,-549.1534801834658,84.15,-465.0034801834661,0.0,-465.0034801834661
radiation,shade,3965.0,66.083333,285.226380131665,270.0,0.1,1000.0,0.0,0.0,-94.3591338196457,21.25,-73.1091338196457,0.0,-73.1091338196457,0.0,0.0,-549.6252758525642,84.25625,-465.36902585256433,0.0,-465.36902585256433
radiation,shade,3970.0,66.166667,285.21478786865964,270.0,0.1,1000.0,0.0,0.0,-94.28125693376481,21.25,-73.03125693376481,0.0,-73.03125693376481,0.0,0.0,-550.096682137233,84.3625,-465.7341821372331,0.0,-465.7341821372331
radiation,shade,3975.0,66.25,285.20320795239087,270.0,0.1,1000.0,0.0,0.0,-94.20347249310387,21.25,-72.95347249310387,0.0,-72.95347249310387,0.0,0.0,-550.5676994996985,84.46875,-466.0989494996986,0.0,-466.0989494996986
radiation,shade,3980.0,66.333333,285.19164036820547,270.0,0.1,1000.0,0.0,0.0,-94.1257803681071,21.25,-72.8757803681071,0.0,-72.8757803681071,0.0,0.0,-551.038328401539,84.575,-466.4633284015392,0.0,-466.4633284015392
radiation,shade,3985.0,66.416667,285.18008510147064,270.0,0.1,1000.0,0.0,0.0,-94.04818042944277,21.25,-72.79818042944277,0.0,-72.79818042944277,0.0,0.0,-551.5085693036863,84.68125,-466.8273193036864,0.0,-466.8273193036864
radiation,shade,3990.0,66.5,285.16854213757415,270.0,0.1,1000.0,0.0,0.0,-93.97067254800108,21.25,-72.72067254800108,0.0,-72.72067254800108,0.0,0.0,-551.9784226664262,84.7875,-467.1909226664264,0.0,-467.1909226664264
radiation,shade,3995.0,66.583333,285.1570114619242,270.0,0.1,1000.0,0.0,0.0,-93.89325659489491,21.25,-72.64325659489491,0.0,-72.64325659489491,0.0,0.0,-552.4478889494007,84.89375,-467.55413894940085,0.0,-467.55413894940085
radiation,shade,4000.0,66.666667,285.14549305994933,270.0,0.1,1000.0,0.0,0.0,-93.81593244145861,21.25,-72.56593244145861,0.0,-72.56593244145861,0.0,0.0,-552.916968611608,85.0,-467.9169686116081,0.0,-467.9169686116081
radiation,shade,4005.0,66.75,285.13398691709864,270.0,0.1,1000.0,0.0,0.0,-93.73869995924765,21.25,-72.48869995924765,0.0,-72.48869995924765,0.0,0.0,-553.3856621114043,85.10625,-468.2794121114044,0.0,-468.2794121114044
radiation,shade,4010.0,66.833333,285.1224930188415,270.0,0.1,1000.0,0.0,0.0,-93.66155902003898,21.25,-72.41155902003898,0.0,-72.41155902003898,0.0,0.0,-553.8539699065044,85.2125,-468.6414699065046,0.0,-468.6414699065046
radiation,shade,4015.0,66.916667,285.1110113506676,270.0,0.1,1000.0,0.0,0.0,-93.58450949582969,21.25,-72.33450949582969,0.0,-72.33450949582969,0.0,0.0,-554.3218924539835,85.31875,-469.0031424539838,0.0,-469.0031424539838
radiation,shade,4020.0,67.0,285.09954189808684,270.0,0.1,1000.0,0.0,0.0,-93.50755125883632,21.25,-72.25755125883632,0.0,-72.25755125883632,0.0,0.0,-554.7894302102777,85.425,-469.364430210278,0.0,-469.364430210278
radiation,shade,4025.0,67.083333,285.08808464662945,270.0,0.1,1000.0,0.0,0.0,-93.43068418149521,21.25,-72.18068418149521,0.0,-72.18068418149521,0.0,0.0,-555.2565836311851,85.53125,-469.7253336311855,0.0,-469.7253336311855
radiation,shade,4030.0,67.166667,285.0766395818459,270.0,0.1,1000.0,0.0,0.0,-93.35390813646133,21.25,-72.10390813646133,0.0,-72.10390813646133,0.0,0.0,-555.7233531718674,85.6375,-470.08585317186777,0.0,-470.08585317186777
radiation,shade,4035.0,67.25,285.06520668930676,270.0,0.1,1000.0,0.0,0.0,-93.27722299660846,21.25,-72.02722299660846,0.0,-72.02722299660846,0.0,0.0,-556.1897392868505,85.74375,-470.4459892868509,0.0,-470.4459892868509
radiation,shade,4040.0,67.333333,285.0537859546028,270.0,0.1,1000.0,0.0,0.0,-93.20062863502868,21.25,-71.95062863502868,0.0,-71.95062863502868,0.0,0.0,-556.6557424300256,85.85,-470.805742430026,0.0,-470.805742430026
radiation,shade,4045.0,67.416667,285.0423773633449,270.0,0.1,1000.0,0.0,0.0,-93.1241249250309,21.25,-71.8741249250309,0.0,-71.8741249250309,0.0,0.0,-557.1213630546507,85.95625,-471.16511305465116,0.0,-471.16511305465116
radiation,shade,4050.0,67.5,285.0309809011639,270.0,0.1,1000.0,0.0,0.0,-93.04771174014171,21.25,-71.79771174014171,0.0,-71.79771174014171,0.0,0.0,-557.5866016133514,86.0625,-471.5241016133519,0.0,-471.5241016133519
radiation,shade,4055.0,67.583333,285.01959655371087,270.0,0.1,1000.0,0.0,0.0,-92.97138895410399,21.25,-71.72138895410399,0.0,-71.72138895410399,0.0,0.0,-558.0514585581219,86.16875,-471.8827085581224,0.0,-471.8827085581224
radiation,shade,4060.0,67.666667,285.00822430665676,270.0,0.1,1000.0,0.0,0.0,-92.89515644087724,21.25,-71.64515644087724,0.0,-71.64515644087724,0.0,0.0,-558.5159343403263,86.275,-472.24093434032676,0.0,-472.24093434032676
radiation,shade,4065.0,67.75,284.99686414569254,270.0,0.1,1000.0,0.0,0.0,-92.81901407463639,21.25,-71.56901407463639,0.0,-71.56901407463639,0.0,0.0,-558.9800294106994,86.38125,-472.5987794107,0.0,-472.5987794107
radiation,shade,4070.0,67.833333,284.9855160565291,270.0,0.1,1000.0,0.0,0.0,-92.74296172977199,21.25,-71.49296172977199,0.0,-71.49296172977199,0.0,0.0,-559.4437442193484,86.4875,-472.95624421934883,0.0,-472.95624421934883
radiation,shade,4075.0,67.916667,284.9741800248972,270.0,0.1,1000.0,0.0,0.0,-92.66699928088904,21.25,-71.41699928088904,0.0,-71.41699928088904,0.0,0.0,-559.9070792157529,86.59375,-473.31332921575324,0.0,-473.31332921575324
radiation,shade,4080.0,68.0,284.9628560365475,270.0,0.1,1000.0,0.0,0.0,-92.59112660280701,21.25,-71.34112660280701,0.0,-71.34112660280701,0.0,0.0,-560.370034848767,86.7,-473.6700348487673,0.0,-473.6700348487673
radiation,shade,4085.0,68.083333,284.9515440772506,270.0,0.1,1000.0,0.0,0.0,-92.51534357055964,21.25,-71.26534357055964,0.0,-71.26534357055964,0.0,0.0,-560.8326115666198,86.80625,-474.02636156662004,0.0,-474.02636156662004
radiation,shade,4090.0,68.166667,284.94024413279675,270.0,0.1,1000.0,0.0,0.0,-92.43965005939401,21.25,-71.18965005939401,0.0,-71.18965005939401,0.0,0.0,-561.2948098169168,86.9125,-474.38230981691703,0.0,-474.38230981691703
radiation,shade,4095.0,68.25,284.928956188996,270.0,0.1,1000.0,0.0,0.0,-92.36404594477007,21.25,-71.11404594477007,0.0,-71.11404594477007,0.0,0.0,-561.7566300466407,87.01875,-474.73788004664095,0.0,-474.73788004664095
radiation,shade,4100.0,68.333333,284.91768023167816,270.0,0.1,1000.0,0.0,0.0,-92.28853110236034,21.25,-71.03853110236034,0.0,-71.03853110236034,0.0,0.0,-562.2180727021524,87.125,-475.0930727021527,0.0,-475.0930727021527
radiation,shade,4105.0,68.416667,284.90641624669274,270.0,0.1,1000.0,0.0,0.0,-92.21310540804991,21.25,-70.96310540804991,0.0,-70.96310540804991,0.0,0.0,-562.6791382291927,87.23125,-475.447888229193,0.0,-475.447888229193
radiation,shade,4110.0,68.5,284.89516421990896,270.0,0.1,1000.0,0.0,0.0,-92.13776873793502,21.25,-70.88776873793502,0.0,-70.88776873793502,0.0,0.0,-563.1398270728823,87.3375,-475.8023270728827,0.0,-475.8023270728827
radiation,shade,4115.0,68.583333,284.88392413721556,270.0,0.1,1000.0,0.0,0.0,-92.0625209683238,21.25,-70.8125209683238,0.0,-70.8125209683238,0.0,0.0,-563.600139677724,87.44375,-476.1563896777243,0.0,-476.1563896777243
radiation,shade,4120.0,68.666667,284.872695984521,270.0,0.1,1000.0,0.0,0.0,-91.98736197573443,21.25,-70.73736197573443,0.0,-70.73736197573443,0.0,0.0,-564.0600764876027,87.55,-476.51007648760293,0.0,-476.51007648760293
radiation,shade,4125.0,68.75,284.8614797477532,270.0,0.1,1000.0,0.0,0.0,-91.91229163689627,21.25,-70.66229163689627,0.0,-70.66229163689627,0.0,0.0,-564.5196379457872,87.65625,-476.86338794578745,0.0,-476.86338794578745
radiation,shade,4130.0,68.833333,284.85027541285973,270.0,0.1,1000.0,0.0,0.0,-91.837309828748,21.25,-70.587309828748,0.0,-70.587309828748,0.0,0.0,-564.9788244949309,87.7625,-477.2163244949312,0.0,-477.2163244949312
radiation,shade,4135.0,68.916667,284.8390829658076,270.0,0.1,1000.0,0.0,0.0,-91.76241642843821,21.25,-70.51241642843821,0.0,-70.51241642843821,0.0,0.0,-565.4376365770731,87.86875,-477.56888657707344,0.0,-477.56888657707344
radiation,shade,4140.0,69.0,284.82790239258327,270.0,0.1,1000.0,0.0,0.0,-91.68761131332471,21.25,-70.43761131332471,0.0,-70.43761131332471,0.0,0.0,-565.8960746336397,87.975,-477.92107463364005,0.0,-477.92107463364005
radiation,shade,4145.0,69.083333,284.8167336791926,270.0,0.1,1000.0,0.0,0.0,-91.61289436097306,21.25,-70.36289436097306,0.0,-70.36289436097306,0.0,0.0,-566.3541391054447,88.08125,-478.27288910544496,0.0,-478.27288910544496
radiation,shade,4150.0,69.166667,284.805576811661,270.0,0.1,1000.0,0.0,0.0,-91.5382654491578,21.25,-70.2882654491578,0.0,-70.2882654491578,0.0,0.0,-566.8118304326905,88.1875,-478.6243304326907,0.0,-478.6243304326907
radiation,shade,4155.0,69.25,284.7944317760331,270.0,0.1,1000.0,0.0,0.0,-91.46372445586117,21.25,-70.21372445586117,0.0,-70.21372445586117,0.0,0.0,-567.2691490549698,88.29375,-478.97539905497007,0.0,-478.97539905497007
radiation,shade,4160.0,69.333333,284.7832985583729,270.0,0.1,1000.0,0.0,0.0,-91.3892712592724,21.25,-70.1392712592724,0.0,-70.1392712592724,0.0,0.0,-567.7260954112661,88.4,-479.3260954112664,0.0,-479.3260954112664
radiation,shade,4165.0,69.416667,284.77217714476376,270.0,0.1,1000.0,0.0,0.0,-91.31490573778798,21.25,-70.06490573778798,0.0,-70.06490573778798,0.0,0.0,-568.182669939955,88.50625,-479.67641993995534,0.0,-479.67641993995534
radiation,shade,4170.0,69.5,284.7610675213082,270.0,0.1,1000.0,0.0,0.0,-91.24062777001058,21.25,-69.99062777001058,0.0,-69.99062777001058,0.0,0.0,-568.6388730788051,88.6125,-480.0263730788054,0.0,-480.0263730788054
radiation,shade,4175.0,69.583333,284.74996967412807,270.0,0.1,1000.0,0.0,0.0,-91.16643723474854,21.25,-69.91643723474854,0.0,-69.91643723474854,0.0,0.0,-569.0947052649788,88.71875,-480.37595526497915,0.0,-480.37595526497915
radiation,shade,4180.0,69.666667,284.73888358936443,270.0,0.1,1000.0,0.0,0.0,-91.09233401101693,21.25,-69.84233401101693,0.0,-69.84233401101693,0.0,0.0,-569.5501669350339,88.825,-480.7251669350343,0.0,-480.7251669350343
radiation,shade,4185.0,69.75,284.72780925317744,270.0,0.1,1000.0,0.0,0.0,-91.01831797803497,21.25,-69.76831797803497,0.0,-69.76831797803497,0.0,0.0,-570.0052585249241,88.93125,-481.07400852492447,0.0,-481.07400852492447
radiation,shade,4190.0,69.833333,284.71674665174646,270.0,0.1,1000.0,0.0,0.0,-90.94438901522692,21.25,-69.69438901522692,0.0,-69.69438901522692,0.0,0.0,-570.4599804700002,89.0375,-481.4224804700006,0.0,-481.4224804700006
radiation,shade,4195.0,69.916667,284.7056957712699,270.0,0.1,1000.0,0.0,0.0,-90.87054700222146,21.25,-69.62054700222146,0.0,-69.62054700222146,0.0,0.0,-570.9143332050113,89.14375,-481.7705832050117,0.0,-481.7705832050117
radiation,shade,4200.0,70.0,284.6946565979653,270.0,0.1,1000.0,0.0,0.0,-90.79679181885098,21.25,-69.54679181885098,0.0,-69.54679181885098,0.0,0.0,-571.3683171641056,89.25,-482.1183171641059,0.0,-482.1183171641059
radiation,shade,4205.0,70.083333,284.6836291180693,270.0,0.1,1000.0,0.0,0.0,-90.7231233451515,21.25,-69.4731233451515,0.0,-69.4731233451515,0.0,0.0,-571.8219327808314,89.35625,-482.4656827808317,0.0,-482.4656827808317
radiation,shade,4210.0,70.166667,284.6726133178373,270.0,0.1,1000.0,0.0,0.0,-90.64954146136242,21.25,-69.39954146136242,0.0,-69.39954146136242,0.0,0.0,-572.2751804881381,89.4625,-482.81268048813854,0.0,-482.81268048813854
radiation,shade,4215.0,70.25,284.661609183544,270.0,0.1,1000.0,0.0,0.0,-90.57604604792476,21.25,-69.32604604792476,0.0,-69.32604604792476,0.0,0.0,-572.7280607183777,89.56875,-483.15931071837815,0.0,-483.15931071837815
radiation,shade,4220.0,70.333333,284.6506167014828,270.0,0.1,1000.0,0.0,0.0,-90.50263698548275,21.25,-69.25263698548275,0.0,-69.25263698548275,0.0,0.0,-573.1805739033051,89.675,-483.50557390330556,0.0,-483.50557390330556
radiation,shade,4225.0,70.416667,284.6396358579662,270.0,0.1,1000.0,0.0,0.0,-90.42931415488209,21.25,-69.17931415488209,0.0,-69.17931415488209,0.0,0.0,-573.6327204740795,89.78125,-483.85147047408003,0.0,-483.85147047408003
radiation,shade,4230.0,70.5,284.6286666393254,270.0,0.1,1000.0,0.0,0.0,-90.35607743716969,21.25,-69.10607743716969,0.0,-69.10607743716969,0.0,0.0,-574.0845008612654,89.8875,-484.19700086126585,0.0,-484.19700086126585
radiation,shade,4235.0,70.583333,284.6177090319105,270.0,0.1,1000.0,0.0,0.0,-90.28292671359331,21.25,-69.03292671359331,0.0,-69.03292671359331,0.0,0.0,-574.5359154948333,89.99375,-484.54216549483385,0.0,-484.54216549483385
radiation,shade,4240.0,70.666667,284.6067630220906,270.0,0.1,1000.0,0.0,0.0,-90.20986186560137,21.25,-68.95986186560137,0.0,-68.95986186560137,0.0,0.0,-574.9869648041612,90.1,-484.8869648041619,0.0,-484.8869648041619
radiation,shade,4245.0,70.75,284.59582859625334,270.0,0.1,1000.0,0.0,0.0,-90.13688277484285,21.25,-68.88688277484285,0.0,-68.88688277484285,0.0,0.0,-575.4376492180354,90.20625,-485.2313992180361,0.0,-485.2313992180361
radiation,shade,4250.0,70.833333,284.5849057408052,270.0,0.1,1000.0,0.0,0.0,-90.06398932316583,21.25,-68.81398932316583,0.0,-68.81398932316583,0.0,0.0,-575.8879691646513,90.3125,-485.57546916465196,0.0,-485.57546916465196
radiation,shade,4255.0,70.916667,284.57399444217145,270.0,0.1,1000.0,0.0,0.0,-89.99118139261756,21.25,-68.74118139261756,0.0,-68.74118139261756,0.0,0.0,-576.3379250716143,90.41875,-485.91917507161503,0.0,-485.91917507161503
radiation,shade,4260.0,71.0,284.563094686796,270.0,0.1,1000.0,0.0,0.0,-89.91845886544498,21.25,-68.66845886544498,0.0,-68.66845886544498,0.0,0.0,-576.7875173659415,90.525,-486.26251736594224,0.0,-486.26251736594224
radiation,shade,4265.0,71.083333,284.55220646114134,270.0,0.1,1000.0,0.0,0.0,-89.84582162409266,21.25,-68.59582162409266,0.0,-68.59582162409266,0.0,0.0,-577.236746474062,90.63125,-486.60549647406276,0.0,-486.60549647406276
radiation,shade,4270.0,71.166667,284.54132975168875,270.0,0.1,1000.0,0.0,0.0,-89.77326955120361,21.25,-68.52326955120361,0.0,-68.52326955120361,0.0,0.0,-577.6856128218179,90.7375,-486.9481128218187,0.0,-486.9481128218187
radiation,shade,4275.0,71.25,284.530464544938,270.0,0.1,1000.0,0.0,0.0,-89.70080252961858,21.25,-68.45080252961858,0.0,-68.45080252961858,0.0,0.0,-578.1341168344661,90.84375,-487.2903668344668,0.0,-487.2903668344668
radiation,shade,4280.0,71.333333,284.51961082740746,270.0,0.1,1000.0,0.0,0.0,-89.62842044237543,21.25,-68.37842044237543,0.0,-68.37842044237543,0.0,0.0,-578.5822589366779,90.95,-487.6322589366787,0.0,-487.6322589366787
radiation,shade,4285.0,71.416667,284.508768585634,270.0,0.1,1000.0,0.0,0.0,-89.55612317270861,21.25,-68.30612317270861,0.0,-68.30612317270861,0.0,0.0,-579.0300395525414,91.05625,-487.97378955254226,0.0,-487.97378955254226
