suite,scenario,time_s,time_min,temperature_K,ambient_K,surface_type,surface_K,light,sun_fraction,wind_m_s,q_conduction_W,q_convection_W,q_longwave_W,q_solar_W,q_radiation_W,q_internal_W,q_total_W,energy_conduction_kJ,energy_convection_kJ,energy_longwave_kJ,energy_solar_kJ,energy_radiation_kJ,energy_internal_kJ,energy_total_kJ
combined,cold_shade_wind_0,2430.0,40.5,259.7192657731967,270.0,cold,240.0,shade,0.1,0.0,-296.15963880796585,64.1001504966809,55.135560104847755,21.25,76.38556010484776,0.0,-155.6739282064372,-1213.7712582430433,-50.113024267934065,-56.59634563334617,51.6375,-4.958845633346136,0.0,-1268.8431281443213
combined,cold_shade_wind_0,2435.0,40.583333,259.6946588478511,270.0,cold,240.0,shade,0.1,0.0,-295.78898659795044,64.25458891752065,55.26076800317899,21.25,76.51076800317898,0.0,-155.0236296772508,-1215.2502031760332,-49.79175132334646,-56.32004179333027,51.74375,-4.576291793330241,0.0,-1269.6182462927075
combined,cold_shade_wind_0,2440.0,40.666667,259.6701547076675,270.0,cold,240.0,shade,0.1,0.0,-295.4198827177663,64.4083822009307,55.38541736026383,21.25,76.63541736026383,0.0,-154.37608315657178,-1216.727302589622,-49.46970941234181,-56.04311470652895,51.85,-4.193114706528921,0.0,-1270.3901267084902
combined,cold_shade_wind_0,2445.0,40.75,259.6457529177155,270.0,cold,240.0,shade,0.1,0.0,-295.0523206150126,64.56153307707808,55.50951084055773,21.25,76.75951084055774,0.0,-153.73127669737679,-1218.202564192697,-49.146901746956416,-55.76556715232616,51.95625,-3.8093171523261327,0.0,-1271.1587830919773
combined,cold_shade_wind_0,2450.0,40.833333,259.6214530449525,270.0,cold,240.0,shade,0.1,0.0,-294.6862937657329,64.71404426427796,55.633051094383944,21.25,76.88305109438394,0.0,-153.089198407071,-1219.6759956615258,-48.82333152563503,-55.487401896854244,52.0625,-3.424901896854213,0.0,-1271.9242290840125
combined,cold_shade_wind_0,2455.0,40.916667,259.5972546582148,270.0,cold,240.0,shade,0.1,0.0,-294.32179567428733,64.86591846904695,55.7560407580194,21.25,77.0060407580194,0.0,-152.44983644722097,-1221.147604639897,-48.49900193328979,-55.208621693064146,52.16875,-3.0398716930641156,0.0,-1272.6864782662487
combined,cold_shade_wind_0,2460.0,41.0,259.5731573282095,270.0,cold,240.0,shade,0.1,0.0,-293.9588198732221,65.01715838615745,55.878482453780734,21.25,77.12848245378073,0.0,-151.81317903328392,-1222.617398739263,-48.173916141359,-54.92922928079524,52.275,-2.6542292807952124,0.0,-1273.4455441614152
combined,cold_shade_wind_0,2465.0,41.083333,259.5491606275056,270.0,cold,240.0,shade,0.1,0.0,-293.59735992314256,65.1677666986906,56.00037879010916,21.25,77.25037879010915,0.0,-151.1792144343428,-1224.0853855388789,-47.84807730786555,-54.64922738684469,52.38125,-2.267977386844666,0.0,-1274.2014402335867
combined,cold_shade_wind_0,2470.0,41.166667,259.5252641305258,270.0,cold,240.0,shade,0.1,0.0,-293.2374094125842,65.31774607808991,56.12173236165547,21.25,77.37173236165546,0.0,-150.54793097283886,-1225.5515725859418,-47.521488577475104,-54.36861872503642,52.4875,-1.8811187250363892,0.0,-1274.954179888451
combined,cold_shade_wind_0,2475.0,41.25,259.5014674135378,270.0,cold,240.0,shade,0.1,0.0,-292.87896195788676,65.46709918421385,56.24254574936325,21.25,77.49254574936325,0.0,-149.91931702430966,-1227.0159673957312,-47.194153081554035,-54.0874059962896,52.59375,-1.493655996289573,0.0,-1275.7037764735726
combined,cold_shade_wind_0,2480.0,41.333333,259.4777700546462,270.0,cold,240.0,shade,0.1,0.0,-292.52201120306694,65.61582866538878,56.36282152055304,21.25,77.61282152055304,0.0,-149.2933610171251,-1228.4785774517468,-46.86607393822709,-53.805591888686834,52.7,-1.105591888686808,0.0,-1276.450243278658
combined,cold_shade_wind_0,2485.0,41.416667,259.454171633784,270.0,cold,240.0,shade,0.1,0.0,-292.1665508196932,65.76393715846116,56.482562229004266,21.25,77.73256222900426,0.0,-148.6700514322278,-1229.9394102058452,-46.537254252434785,-53.52317907754181,52.80625,-0.7169290775417865,0.0,-1277.193593535819
combined,cold_shade_wind_0,2490.0,41.5,259.4306717327041,270.0,cold,240.0,shade,0.1,0.0,-291.8125745067596,65.91142728885018,56.60177041503824,21.25,77.85177041503823,0.0,-148.04937680287117,-1231.3984730783789,-46.207697115990534,-53.24017022546662,52.9125,-0.3276702254665953,0.0,-1277.9338404198336
combined,cold_shade_wind_0,2495.0,41.583333,259.4072699349717,270.0,cold,240.0,shade,0.1,0.0,-291.4600759905619,66.0583016705992,56.72044860559918,21.25,77.97044860559919,0.0,-147.4313257143635,-1232.855773458332,-45.87740560763754,-52.95656798243862,53.01875,0.06218201756140064,0.0,-1278.6709970484055
combined,cold_shade_wind_0,2500.0,41.666667,259.3839658259552,270.0,cold,240.0,shade,0.1,0.0,-291.1090490245752,66.204562906427,56.83859931433495,21.25,78.08859931433494,0.0,-146.81588680381327,-1234.3113187034546,-45.5463827931054,-52.672374985866945,53.125,0.4526250141330754,0.0,-1279.4050764824244
combined,cold_shade_wind_0,2505.0,41.75,259.3607589928187,270.0,cold,240.0,shade,0.1,0.0,-290.7594873893282,66.3502135877799,56.95622504167794,21.25,78.20622504167794,0.0,-146.2030487598704,-1235.7651161404012,-45.214631725166505,-52.387593860658555,53.23125,0.8436561393414651,0.0,-1280.1360917262239
combined,cold_shade_wind_0,2510.0,41.833333,259.33764902451355,270.0,cold,240.0,shade,0.1,0.0,-290.41138489228075,66.49525629488302,57.07332827492515,21.25,78.32332827492516,0.0,-145.59280032247258,-1237.2171730648627,-44.882155443692085,-52.10222721928393,53.3375,1.2352727807160908,0.0,-1280.864055727836
combined,cold_shade_wind_0,2515.0,41.916667,259.3146355117703,270.0,cold,240.0,shade,0.1,0.0,-290.0647353677033,66.6396935967903,57.18991148831694,21.25,78.43991148831694,0.0,-144.98513028259606,-1238.6674967417011,-44.54895697570814,-51.81627766184234,53.44375,1.6274723381576754,0.0,-1281.5889813792492
combined,cold_shade_wind_0,2520.0,42.0,259.2917180470906,270.0,cold,240.0,shade,0.1,0.0,-289.71953267655437,66.78352805143568,57.30597714311579,21.25,78.5559771431158,0.0,-144.3800274820029,-1240.116094405084,-44.21503933545096,-51.52974777612677,53.55,2.0202522238732543,0.0,-1282.3108815166593
combined,cold_shade_wind_0,2525.0,42.083333,259.26889622473936,270.0,cold,240.0,shade,0.1,0.0,-289.3757707063594,66.92676220568359,57.421527687685014,21.25,78.67152768768501,0.0,-143.7774808129908,-1241.5629732586158,-43.880405524422535,-51.24264013768835,53.65625,2.4136098623116795,0.0,-1283.029768920724
combined,cold_shade_wind_0,2530.0,42.166667,259.24616964073647,270.0,cold,240.0,shade,0.1,0.0,-289.03344337109047,67.06939859537897,57.53656555756604,21.25,78.78656555756604,0.0,-143.17747921814546,-1243.0081404754712,-43.54505853144564,-50.954957309900514,53.7625,2.8075426900995097,0.0,-1283.7456563168148
combined,cold_shade_wind_0,2535.0,42.25,259.22353789284915,270.0,cold,240.0,shade,0.1,0.0,-288.692544611047,67.21143974539707,57.65109317555542,21.25,78.90109317555542,0.0,-142.58001169009455,-1244.4516031985265,-43.20900133271866,-50.66670184402274,53.86875,3.202048155977287,0.0,-1284.458556375265
combined,cold_shade_wind_0,2540.0,42.333333,259.20100058058387,270.0,cold,240.0,shade,0.1,0.0,-288.35306839273727,67.3528881696928,57.76511295178128,21.25,79.01511295178128,0.0,-141.9850672712632,-1245.89336854049,-42.87223689187019,-50.37787627926384,53.975,3.5971237207361932,0.0,-1285.1684817116213
combined,cold_shade_wind_0,2545.0,42.416667,259.1785573051785,270.0,cold,240.0,shade,0.1,0.0,-288.015008708758,67.49374637135084,57.87862728377988,21.25,79.12862728377988,0.0,-141.3926350536273,-1247.3334435840338,-42.534768160013435,-50.08848314284494,54.08125,3.9927668571550927,0.0,-1285.8754448868895
combined,cold_shade_wind_0,2550.0,42.5,259.1562076695946,270.0,cold,240.0,shade,0.1,0.0,-287.6783595776777,67.63401684263428,57.99163855657062,21.25,79.24163855657062,0.0,-140.80270417847282,-1248.771835381922,-42.19659807580027,-49.79852495006209,54.1875,4.3889750499379465,0.0,-1286.579458407782
combined,cold_shade_wind_0,2555.0,42.583333,259.1339512785095,270.0,cold,240.0,shade,0.1,0.0,-287.3431150439191,67.7737020650337,58.104149142731096,21.25,79.3541491427311,0.0,-140.2152638361543,-1250.2085509571416,-41.8577295654751,-49.50800420434843,54.29375,4.785745795651602,0.0,-1287.2805347269627
combined,cold_shade_wind_0,2560.0,42.666667,259.1117877383086,270.0,cold,240.0,shade,0.1,0.0,-287.0092691776429,67.91280450931545,58.21616140247127,21.25,79.46616140247127,0.0,-139.6303032658562,-1251.6435973030298,-41.51816554292852,-49.216923397336075,54.4,5.1830766026639585,0.0,-1287.978686243292
combined,cold_shade_wind_0,2565.0,42.75,259.0897166570776,270.0,cold,240.0,shade,0.1,0.0,-286.6768160746287,68.05132663557139,58.32767768370852,21.25,79.57767768370852,0.0,-139.04781175534876,-1253.076981383403,-41.17790890975066,-48.925285008917534,54.50625,5.580964991082501,0.0,-1288.6739253020687
combined,cold_shade_wind_0,2570.0,42.833333,259.0677376445949,270.0,cold,240.0,shade,0.1,0.0,-286.3457498561638,68.18927089326507,58.43870032213922,21.25,79.68870032213923,0.0,-138.46777864075952,-1254.508710132684,-40.836962555284344,-48.63309150730684,54.6125,5.979408492693198,0.0,-1289.3662641952724
combined,cold_shade_wind_0,2575.0,42.916667,259.04585031232403,270.0,cold,240.0,shade,0.1,0.0,-286.0160646689235,68.32663972128188,58.54923164131345,21.25,79.79923164131344,0.0,-137.89019330632817,-1255.9387904560285,-40.495329356677935,-48.340345349100275,54.71875,6.378404650899764,0.0,-1290.055715161804
combined,cold_shade_wind_0,2580.0,43.0,259.0240542734059,270.0,cold,240.0,shade,0.1,0.0,-285.6877546848605,68.46343554797478,58.6592739527058,21.25,79.9092739527058,0.0,-137.31504518417995,-1257.3672292294527,-40.153012178938056,-48.04704897933674,54.825,6.777951020663293,0.0,-1290.742290387725
combined,cold_shade_wind_0,2585.0,43.083333,259.00234914265127,270.0,cold,240.0,shade,0.1,0.0,-285.36081410108864,68.59966079121307,58.76882955578839,21.25,80.01882955578839,0.0,-136.74232375408718,-1258.7940332999583,-39.81001387498199,-47.7532048315578,54.93125,7.178045168442235,0.0,-1291.4260020064953
combined,cold_shade_wind_0,2590.0,43.166667,258.9807345365333,270.0,cold,240.0,shade,0.1,0.0,-285.03523713976904,68.73531785842957,58.877900738101864,21.25,80.12790073810186,0.0,-136.1720185432376,-1260.2192094856573,-39.46633728568984,-47.45881532786729,55.0375,7.578684672132745,0.0,-1292.1068620992116
combined,cold_shade_wind_0,2595.0,43.25,258.95921007318,270.0,cold,240.0,shade,0.1,0.0,-284.7110180479996,68.87040914666684,58.98648977532596,21.25,80.23648977532596,0.0,-135.60411912600676,-1261.6427645758972,-39.12198523995651,-47.16388287899066,55.14375,7.979867121009375,0.0,-1292.7848826948416
combined,cold_shade_wind_0,2600.0,43.333333,258.9377753723667,270.0,cold,240.0,shade,0.1,0.0,-284.3881510976996,69.00493704262516,59.09459893135061,21.25,80.34459893135062,0.0,-135.03861512372384,-1263.0647053313858,-38.77696055474338,-46.86840988433391,55.25,8.381590115666128,0.0,-1293.4600757704602
combined,cold_shade_wind_0,2605.0,43.416667,258.91643005550884,270.0,cold,240.0,shade,0.1,0.0,-284.0666305855001,69.1389039227083,59.20223045834516,21.25,80.45223045834516,0.0,-134.47549620444664,-1264.4850384843132,-38.43126603512984,-46.57239873204218,55.35625,8.783851267957852,0.0,-1294.1324532514825
combined,cold_shade_wind_0,2610.0,43.5,258.89517374565446,270.0,cold,240.0,shade,0.1,0.0,-283.7464508326326,69.27231215306975,59.309386596828105,21.25,80.5593865968281,0.0,-133.91475208273476,-1265.9037707384764,-38.08490447436449,-46.27585179905804,55.4625,9.186648200941992,0.0,-1294.802027011896
combined,cold_shade_wind_0,2615.0,43.583333,258.8740060674768,270.0,cold,240.0,shade,0.1,0.0,-283.4276061848169,69.40516408965962,59.416069575736046,21.25,80.66606957573605,0.0,-133.35637251942126,-1267.3209087694006,-37.7378786539162,-45.978771451179355,55.56875,9.589978548820673,0.0,-1295.4688088744933
combined,cold_shade_wind_0,2620.0,43.666667,258.85292664726705,270.0,cold,240.0,shade,0.1,0.0,-283.11009101215177,69.5374620782701,59.522281612492286,21.25,80.77228161249229,0.0,-132.80034732138938,-1268.7364592244614,-37.39019134352484,-45.68116004311689,55.675,9.993839956883134,0.0,-1296.1328106111002
combined,cold_shade_wind_0,2625.0,43.75,258.83193511292717,270.0,cold,240.0,shade,0.1,0.0,-282.7938997090058,69.66920845458091,59.628024913074476,21.25,80.87802491307448,0.0,-132.24666634135042,-1270.1504287230064,-37.04184530125194,-45.383019918551526,55.78125,10.398230081448506,0.0,-1296.794043942807
combined,cold_shade_wind_0,2630.0,43.833333,258.81103109396247,270.0,cold,240.0,shade,0.1,0.0,-282.47902669390754,69.80040554420519,59.73330167208248,21.25,80.98330167208249,0.0,-131.69531947761985,-1271.5628238564757,-36.69284327353091,-45.08435341019111,55.8875,10.80314658980892,0.0,-1297.452520540195
combined,cold_shade_wind_0,2635.0,43.916667,258.79021422147457,270.0,cold,240.0,shade,0.1,0.0,-282.16546640943704,69.93105566273456,59.838114072805276,21.25,81.08811407280527,0.0,-131.1462966738972,-1272.973651188523,-36.343187995217235,-44.78516283982709,55.99375,11.208587160172945,0.0,-1298.1082520235645
combined,cold_shade_wind_0,2640.0,44.0,258.7694841281541,270.0,cold,240.0,shade,0.1,0.0,-281.85321332211856,70.06116111578393,59.942464287287464,21.25,81.19246428728746,0.0,-130.59958791904717,-1274.3829172551336,-35.992882189638316,-44.48545051839064,56.1,11.614549481609382,0.0,-1298.7612499631598
combined,cold_shade_wind_0,2645.0,44.083333,258.74884044827365,270.0,cold,240.0,shade,0.1,0.0,-281.54226192231135,70.19072419903694,60.04635447639578,21.25,81.29635447639578,0.0,-130.05518324687864,-1275.7906285647452,-35.64192856864313,-44.185218746008665,56.20625,12.021031253991362,0.0,-1299.4115258793943
combined,cold_shade_wind_0,2650.0,44.166667,258.7282828176806,270.0,cold,240.0,shade,0.1,0.0,-281.2326067241048,70.31974719828966,60.14978678988446,21.25,81.39978678988446,0.0,-129.51307273593068,-1277.1967915983657,-35.29032983265168,-43.884469812059244,56.3125,12.428030187940783,0.0,-1300.059091243074
combined,cold_shade_wind_0,2655.0,44.25,258.70781087379027,270.0,cold,240.0,shade,0.1,0.0,-280.92424226520933,70.44823238949611,60.25276336646083,21.25,81.50276336646084,0.0,-128.97324650925236,-1278.6014128096917,-34.938088670704204,-43.58320599522694,56.41875,12.835544004773087,0.0,-1300.7039574756202
combined,cold_shade_wind_0,2660.0,44.333333,258.6874242555785,270.0,cold,240.0,shade,0.1,0.0,-280.617163106854,70.57618203881084,60.35528633384946,21.25,81.60528633384946,0.0,-128.4356947341937,-1280.0044986252258,-34.585207760510144,-43.281429563557694,56.525,13.243570436442335,0.0,-1301.346135949291
combined,cold_shade_wind_0,2665.0,44.416667,258.66712260357497,270.0,cold,240.0,shade,0.1,0.0,-280.3113638336774,70.70359840263443,60.45735780885737,21.25,81.70735780885737,0.0,-127.90040762218557,-1281.4060554443943,-34.23168976849697,-42.979142774513406,56.63125,13.65210722548662,0.0,-1301.985637987402
combined,cold_shade_wind_0,2670.0,44.5,258.6469055598562,270.0,cold,240.0,shade,0.1,0.0,-280.0068390536245,70.83048372765646,60.55897989743732,21.25,81.80897989743733,0.0,-127.36737542853072,-1282.8060896396623,-33.87753734985869,-42.676347875026224,56.7375,14.061152124973807,0.0,-1302.6224748645445
combined,cold_shade_wind_0,2675.0,44.583333,258.6267727680384,270.0,cold,240.0,shade,0.1,0.0,-279.7035833978427,70.95684025089888,60.6601546947516,21.25,81.9101546947516,0.0,-126.8365884521922,-1284.2046075566516,-33.522753148604195,-42.373047101552466,56.84375,14.470702898447566,0.0,-1303.2566578068056
combined,cold_shade_wind_0,2680.0,44.666667,258.6067238732708,270.0,cold,240.0,shade,0.1,0.0,-279.4015915205759,71.08267019976005,60.76088428523506,21.25,82.01088428523505,0.0,-126.30803703558078,-1285.6016155142545,-33.16733979760539,-42.069242680126294,56.95,14.88075731987374,0.0,-1303.8881979919836
combined,cold_shade_wind_0,2685.0,44.75,258.5867585222289,270.0,cold,240.0,shade,0.1,0.0,-279.10085809906235,71.20797579205735,60.86117074265802,21.25,82.11117074265802,0.0,-125.78171156434696,-1286.9971198047497,-32.81129991864511,-41.764936826413006,57.05625,15.29131317358703,0.0,-1304.5171065498052
combined,cold_shade_wind_0,2690.0,44.833333,258.5668763631071,270.0,cold,240.0,shade,0.1,0.0,-278.80137783343315,71.33275923606952,60.96101613018734,21.25,82.21101613018735,0.0,-125.25760246717627,-1288.391126693917,-32.45463612246477,-41.46013174576207,57.1625,15.702368254237966,0.0,-1305.143394562141
combined,cold_shade_wind_0,2695.0,44.916667,258.5470770456126,270.0,cold,240.0,shade,0.1,0.0,-278.5031454466065,71.45702273058063,61.06042250044973,21.25,82.31042250044973,0.0,-124.73570021557612,-1289.78364242115,-32.09735100881186,-41.154829633259816,57.26875,16.113920366740214,0.0,-1305.767073063219
combined,cold_shade_wind_0,2700.0,45.0,258.52736022095803,270.0,cold,240.0,shade,0.1,0.0,-278.20615568418873,71.58076846492136,61.15939189559214,21.25,82.40939189559214,0.0,-124.21599532367523,-1291.1746731995709,-31.73944716648726,-40.849032673781856,57.375,16.525967326218176,0.0,-1306.3881530398373
combined,cold_shade_wind_0,2705.0,45.083333,258.50772554185517,270.0,cold,240.0,shade,0.1,0.0,-277.91040331437046,71.70399861901231,61.25792634734303,21.25,82.50792634734303,0.0,-123.69847834801512,-1292.5642252161429,-31.380927173392195,-40.54274304204514,57.48125,16.938506957954893,0.0,-1307.0066454315772
combined,cold_shade_wind_0,2710.0,45.166667,258.48817266250796,270.0,cold,240.0,shade,0.1,0.0,-277.6158831278275,71.82671536340521,61.35602787707284,21.25,82.60602787707285,0.0,-123.18313988734943,-1293.952304631782,-31.021793596575172,-40.23596290265978,57.5875,17.351537097340252,0.0,-1307.622561131014
combined,cold_shade_wind_0,2715.0,45.25,258.468701238606,270.0,cold,240.0,shade,0.1,0.0,-277.32258993761945,71.94892085932523,61.453698495854034,21.25,82.70369849585404,0.0,-122.66997058244019,-1295.33891758147,-30.662048992278546,-39.928694410180505,57.69375,17.765055589819525,0.0,-1308.2359109839263
combined,cold_shade_wind_0,2720.0,45.333333,258.44931092731775,270.0,cold,240.0,shade,0.1,0.0,-277.03051857909,72.07061725871249,61.55094020452099,21.25,82.800940204521,0.0,-122.15896111585653,-1296.7240701743656,-30.30169590598498,-39.6209397091579,57.8,18.179060290842127,0.0,-1308.8467057895054
combined,cold_shade_wind_0,2725.0,45.416667,258.43000138728416,270.0,cold,240.0,shade,0.1,0.0,-276.7396639097663,72.19180670426404,61.64775499372948,21.25,82.89775499372948,0.0,-121.6501022117728,-1298.1077684939144,-29.940736872463663,-39.31270093418926,57.90625,18.593549065810773,0.0,-1309.4549563005644
combined,cold_shade_wind_0,2730.0,45.5,258.41077227861183,270.0,cold,240.0,shade,0.1,0.0,-276.45002080926247,72.31249132947397,61.744144844014684,21.25,82.99414484401468,0.0,-121.14338463577381,-1299.4900185979607,-29.57917441581629,-39.00398020996918,58.0125,19.00851979003085,0.0,-1310.0606732237432
combined,cold_shade_wind_0,2735.0,45.583333,258.39162326286663,270.0,cold,240.0,shade,0.1,0.0,-276.16158417917745,72.43267325867606,61.84011172585116,21.25,83.09011172585116,0.0,-120.63879919465023,-1300.8708265188566,-29.21701104952291,-38.69477965133992,58.11875,19.423970348660102,0.0,-1310.6638672197166
combined,cold_shade_wind_0,2740.0,45.666667,258.37255400306725,270.0,cold,240.0,shade,0.1,0.0,-275.87434894299946,72.55235460708356,61.9356575997099,21.25,83.1856575997099,0.0,-120.13633673620602,-1302.2501982635715,-28.85424927648749,-38.38510136334138,58.225,19.839898636658653,0.0,-1311.2645489033976
combined,cold_shade_wind_0,2745.0,45.75,258.3535641636785,270.0,cold,240.0,shade,0.1,0.0,-275.58831004600876,72.67153748082968,62.03078441611618,21.25,83.28078441611618,0.0,-119.63598814906291,-1303.6281398138017,-28.49089158908334,-38.0749474412608,58.33125,20.256302558739236,0.0,-1311.8627288441428
combined,cold_shade_wind_0,2750.0,45.833333,258.33465341060514,270.0,cold,240.0,shade,0.1,0.0,-275.3034624551779,72.7902239770092,62.125494115707326,21.25,83.37549411570733,0.0,-119.13774436246139,-1305.0046571260777,-28.126940469198296,-37.76431997068226,58.4375,20.673180029317773,0.0,-1312.4584175659552
combined,cold_shade_wind_0,2755.0,45.916667,258.31582141118514,270.0,cold,240.0,shade,0.1,0.0,-275.01980115907713,72.90841618371786,62.21978862928941,21.25,83.46978862928941,0.0,-118.64159634606986,-1306.379756131873,-27.762398388279706,-37.45322102753581,58.54375,21.09052897246422,0.0,-1313.0516255476855
combined,cold_shade_wind_0,2760.0,46.0,258.29706783418357,270.0,cold,240.0,shade,0.1,0.0,-274.7373211677771,73.02611618009287,62.313669877894036,21.25,83.56366987789403,0.0,-118.14753510979023,-1307.7534427377118,-27.39726780737924,-37.14165267814634,58.65,21.50834732185369,0.0,-1313.6423632232345
combined,cold_shade_wind_0,2765.0,46.083333,258.2783923497862,270.0,cold,240.0,shade,0.1,0.0,-274.4560175127535,73.14332603635272,62.40713977283433,21.25,83.65713977283433,0.0,-117.65555170356642,-1309.1257228252755,-27.03155117719748,-36.829616979282164,58.75625,21.926633020717862,0.0,-1314.2306409817522
combined,cold_shade_wind_0,2770.0,46.166667,258.259794629593,270.0,cold,240.0,shade,0.1,0.0,-274.17588524679303,73.26004781383624,62.50020021576048,21.25,83.75020021576049,0.0,-117.16563721719629,-1310.4966022515093,-26.6652509381283,-36.517115978203364,58.8625,22.345384021796665,0.0,-1314.816469167838
combined,cold_shade_wind_0,2775.0,46.25,258.241274346612,270.0,cold,240.0,shade,0.1,0.0,-273.89691944389483,73.37628356504382,62.59285309871628,21.25,83.84285309871629,0.0,-116.67778278013472,-1311.8660868487289,-26.29836952030308,-36.20415171270978,58.96875,22.764598287290244,0.0,-1315.3998580817388
combined,cold_shade_wind_0,2780.0,46.333333,258.2228311752531,270.0,cold,240.0,shade,0.1,0.0,-273.6191151991798,73.49203533367508,62.68510030419305,21.25,83.93510030419304,0.0,-116.19197956131171,-1313.2341824247248,-25.930909343634706,-35.89072621118882,59.075,23.18427378881121,0.0,-1315.9808179795452
combined,cold_shade_wind_0,2785.0,46.416667,258.2044647913215,270.0,cold,240.0,shade,0.1,0.0,-273.34246762879616,73.60730515466827,62.77694370518464,21.25,84.02694370518464,0.0,-115.70821876894325,-1314.6008947628688,-25.562872817861365,-35.5768414926629,59.18125,23.60440850733713,0.0,-1316.55935907339
combined,cold_shade_wind_0,2790.0,46.5,258.186174872012,270.0,cold,240.0,shade,0.1,0.0,-273.0669718698229,73.72209505424046,62.868385165242486,21.25,84.11838516524249,0.0,-115.22649165033995,-1315.9662296222177,-25.19426234259016,-35.26249956683668,59.2875,24.025000433163342,0.0,-1317.1354915316417
combined,cold_shade_wind_0,2795.0,46.583333,258.16796109590217,270.0,cold,240.0,shade,0.1,0.0,-272.7926230801796,73.83640704992516,62.95942653852894,21.25,84.20942653852893,0.0,-114.74678949172554,-1317.3301927376187,-24.825080307340535,-34.94770243414404,59.39375,24.446047565855988,0.0,-1317.7092254791003
combined,cold_shade_wind_0,2800.0,46.666667,258.1498231429469,270.0,cold,240.0,shade,0.1,0.0,-272.5194164385326,73.95024315061143,63.0500696698712,21.25,84.30006966987119,0.0,-114.26910361804997,-1318.6927898198114,-24.45532909158748,-34.63245208579468,59.5,24.867547914205346,0.0,-1318.2805709971906
combined,cold_shade_wind_0,2805.0,46.75,258.13176069447184,270.0,cold,240.0,shade,0.1,0.0,-272.2473471442035,74.06360535658187,63.14031639481426,21.25,84.39031639481426,0.0,-113.79342539280735,-1320.0540265555326,-24.08501106480457,-34.316750503820614,59.60625,25.289499496179413,0.0,-1318.8495381241548
combined,cold_shade_wind_0,2810.0,46.833333,258.1137734331674,270.0,cold,240.0,shade,0.1,0.0,-271.97641041707755,74.17649565955102,63.23016853967396,21.25,84.48016853967397,0.0,-113.31974621785255,-1321.413908607618,-23.714128586506817,-34.000599661122244,59.7125,25.711900338877786,0.0,-1319.4161368552438
combined,cold_shade_wind_0,2815.0,46.916667,258.0958610430828,270.0,cold,240.0,shade,0.1,0.0,-271.70660149751114,74.28891604270369,63.31962792158995,21.25,84.56962792158996,0.0,-112.84805753321749,-1322.7724416151057,-23.342684006293297,-33.68400152151429,59.81875,26.134748478485736,0.0,-1319.98037714291
combined,cold_shade_wind_0,2820.0,47.0,258.0780232096198,270.0,cold,240.0,shade,0.1,0.0,-271.43791564624166,74.40086848073264,63.408696348577514,21.25,84.65869634857751,0.0,-112.37835081693152,-1324.1296311933368,-22.970679663889634,-33.366958039771404,59.925,26.558041960228625,0.0,-1320.5422688969948
combined,cold_shade_wind_0,2825.0,47.083333,258.06025961952696,270.0,cold,240.0,shade,0.1,0.0,-271.170348144297,74.51235493987625,63.49737561957962,21.25,84.74737561957963,0.0,-111.91061758484113,-1325.4854829340582,-22.598117889190252,-33.0494711616735,60.03125,26.981778838326523,0.0,-1321.1018219849188
combined,cold_shade_wind_0,2830.0,47.166667,258.04256996089356,270.0,cold,240.0,shade,0.1,0.0,-270.9038942929044,74.6233773779565,63.585667524518826,21.25,84.83566752451883,0.0,-111.44484939042907,-1326.8400024055227,-22.22500100230047,-32.731542824050905,60.1375,27.405957175949116,0.0,-1321.6590462318711
combined,cold_shade_wind_0,2835.0,47.25,258.02495392314364,270.0,cold,240.0,shade,0.1,0.0,-270.6385494134034,74.73393774441526,63.673573844347544,21.25,84.92357384434754,0.0,-110.9810378246406,-1328.1931951525896,-21.851331313578395,-32.41317495482917,60.24375,27.830575045170853,0.0,-1322.2139514209941
combined,cold_shade_wind_0,2840.0,47.333333,258.00741119703,270.0,cold,240.0,shade,0.1,0.0,-270.3743088471546,74.84403798035224,63.76109635109968,21.25,85.01109635109968,0.0,-110.51917451570269,-1329.5450666968254,-21.477111123676632,-32.09436947307367,60.35,28.25563052692635,0.0,-1322.7665472935728
combined,cold_shade_wind_0,2845.0,47.416667,257.9899414746286,270.0,cold,240.0,shade,0.1,0.0,-270.11116795545036,74.95368001856235,63.84823680794141,21.25,85.09823680794142,0.0,-110.05925112894658,-1330.8956225366026,-21.10234272358382,-31.775128289033965,60.45625,28.681121710966057,0.0,-1323.3168435492173
combined,cold_shade_wind_0,2850.0,47.5,257.9725444493323,270.0,cold,240.0,shade,0.1,0.0,-269.8491221194291,75.0628657835712,63.934996969220364,21.25,85.18499696922036,0.0,-109.60125936663756,-1332.2448681471997,-20.727028394665965,-31.455453304187863,60.5625,29.10704669581216,0.0,-1323.8648498460507
combined,cold_shade_wind_0,2855.0,47.583333,257.95521981584534,270.0,cold,240.0,shade,0.1,0.0,-269.58816673998456,75.1715971916731,64.0213785805164,21.25,85.2713785805164,0.0,-109.14519096779506,-1333.5928089808997,-20.3511704087076,-31.135346411285283,60.66875,29.53340358871474,0.0,-1324.4105758008895
combined,cold_shade_wind_0,2860.0,47.666667,257.9379672701774,270.0,cold,240.0,shade,0.1,0.0,-269.3282972376801,75.27987615096663,64.1073833786909,21.25,85.3573833786909,0.0,-108.69103770802256,-1334.9394504670881,-19.974771027952766,-30.814809494391827,60.775,29.960190505608196,0.0,-1324.9540309894296
