suite,scenario,time_s,time_min,temperature_K,ambient_K,wind_m_s,q_conduction_W,q_convection_W,q_longwave_W,q_solar_W,q_radiation_W,q_internal_W,q_total_W,energy_conduction_kJ,energy_convection_kJ,energy_longwave_kJ,energy_solar_kJ,energy_radiation_kJ,energy_internal_kJ,energy_total_kJ
convection,wind_0,575.0,9.583333,296.76388627398757,270.0,0.0,0.0,-167.4404007210743,0.0,0.0,0.0,0.0,-167.4404007210743,0.0,-101.93758236938837,0.0,0.0,0.0,0.0,-101.93758236938837
convection,wind_0,580.0,9.666667,296.7373347995094,270.0,0.0,0.0,-167.27428921242227,0.0,0.0,0.0,0.0,-167.27428921242227,0.0,-102.77395381545048,0.0,0.0,0.0,0.0,-102.77395381545048
convection,wind_0,585.0,9.75,296.7108096657798,270.0,0.0,0.0,-167.10834249693391,0.0,0.0,0.0,0.0,-167.10834249693391,0.0,-103.60949552793515,0.0,0.0,0.0,0.0,-103.60949552793515
convection,wind_0,590.0,9.833333,296.6843108466669,270.0,0.0,0.0,-166.94256041112362,0.0,0.0,0.0,0.0,-166.94256041112362,0.0,-104.44420832999077,0.0,0.0,0.0,0.0,-104.44420832999077
convection,wind_0,595.0,9.916667,296.65783831606507,270.0,0.0,0.0,-166.77694279166815,0.0,0.0,0.0,0.0,-166.77694279166815,0.0,-105.2780930439491,0.0,0.0,0.0,0.0,-105.2780930439491
convection,wind_0,600.0,10.0,296.6313920478944,270.0,0.0,0.0,-166.61148947540667,0.0,0.0,0.0,0.0,-166.61148947540667,0.0,-106.11115049132614,0.0,0.0,0.0,0.0,-106.11115049132614
convection,wind_0,605.0,10.083333,296.6049720161009,270.0,0.0,0.0,-166.44620029933998,0.0,0.0,0.0,0.0,-166.44620029933998,0.0,-106.94338149282284,0.0,0.0,0.0,0.0,-106.94338149282284
convection,wind_0,610.0,10.166667,296.5785781946563,270.0,0.0,0.0,-166.28107510063046,0.0,0.0,0.0,0.0,-166.28107510063046,0.0,-107.77478686832599,0.0,0.0,0.0,0.0,-107.77478686832599
convection,wind_0,615.0,10.25,296.55221055755845,270.0,0.0,0.0,-166.1161137166019,0.0,0.0,0.0,0.0,-166.1161137166019,0.0,-108.605367436909,0.0,0.0,0.0,0.0,-108.605367436909
convection,wind_0,620.0,10.333333,296.52586907883074,270.0,0.0,0.0,-165.95131598474035,0.0,0.0,0.0,0.0,-165.95131598474035,0.0,-109.4351240168327,0.0,0.0,0.0,0.0,-109.4351240168327
convection,wind_0,625.0,10.416667,296.4995537325224,270.0,0.0,0.0,-165.7866817426921,0.0,0.0,0.0,0.0,-165.7866817426921,0.0,-110.26405742554617,0.0,0.0,0.0,0.0,-110.26405742554617
convection,wind_0,630.0,10.5,296.4732644927084,270.0,0.0,0.0,-165.62221082826483,0.0,0.0,0.0,0.0,-165.62221082826483,0.0,-111.09216847968749,0.0,0.0,0.0,0.0,-111.09216847968749
convection,wind_0,635.0,10.583333,296.4470013334894,270.0,0.0,0.0,-165.45790307942738,0.0,0.0,0.0,0.0,-165.45790307942738,0.0,-111.91945799508463,0.0,0.0,0.0,0.0,-111.91945799508463
convection,wind_0,640.0,10.666667,296.4207642289919,270.0,0.0,0.0,-165.2937583343089,0.0,0.0,0.0,0.0,-165.2937583343089,0.0,-112.74592678675617,0.0,0.0,0.0,0.0,-112.74592678675617
convection,wind_0,645.0,10.75,296.3945531533679,270.0,0.0,0.0,-165.12977643119945,0.0,0.0,0.0,0.0,-165.12977643119945,0.0,-113.57157566891216,0.0,0.0,0.0,0.0,-113.57157566891216
convection,wind_0,650.0,10.833333,296.3683680807951,270.0,0.0,0.0,-164.96595720854936,0.0,0.0,0.0,0.0,-164.96595720854936,0.0,-114.3964054549549,0.0,0.0,0.0,0.0,-114.3964054549549
convection,wind_0,655.0,10.916667,296.3422089854769,270.0,0.0,0.0,-164.80230050496942,0.0,0.0,0.0,0.0,-164.80230050496942,0.0,-115.22041695747976,0.0,0.0,0.0,0.0,-115.22041695747976
convection,wind_0,660.0,11.0,296.3160758416421,270.0,0.0,0.0,-164.63880615923046,0.0,0.0,0.0,0.0,-164.63880615923046,0.0,-116.0436109882759,0.0,0.0,0.0,0.0,-116.0436109882759
convection,wind_0,665.0,11.083333,296.28996862354524,270.0,0.0,0.0,-164.47547401026304,0.0,0.0,0.0,0.0,-164.47547401026304,0.0,-116.86598835832721,0.0,0.0,0.0,0.0,-116.86598835832721
convection,wind_0,670.0,11.166667,296.2638873054663,270.0,0.0,0.0,-164.31230389715773,0.0,0.0,0.0,0.0,-164.31230389715773,0.0,-117.687549877813,0.0,0.0,0.0,0.0,-117.687549877813
convection,wind_0,675.0,11.25,296.2378318617109,270.0,0.0,0.0,-164.14929565916447,0.0,0.0,0.0,0.0,-164.14929565916447,0.0,-118.50829635610883,0.0,0.0,0.0,0.0,-118.50829635610883
convection,wind_0,680.0,11.333333,296.21180226661,270.0,0.0,0.0,-163.98644913569314,0.0,0.0,0.0,0.0,-163.98644913569314,0.0,-119.3282286017873,0.0,0.0,0.0,0.0,-119.3282286017873
convection,wind_0,685.0,11.416667,296.1857984945201,270.0,0.0,0.0,-163.82376416631246,0.0,0.0,0.0,0.0,-163.82376416631246,0.0,-120.14734742261885,0.0,0.0,0.0,0.0,-120.14734742261885
convection,wind_0,690.0,11.5,296.15982051982314,270.0,0.0,0.0,-163.66124059075062,0.0,0.0,0.0,0.0,-163.66124059075062,0.0,-120.96565362557261,0.0,0.0,0.0,0.0,-120.96565362557261
convection,wind_0,695.0,11.583333,296.1338683169265,270.0,0.0,0.0,-163.49887824889464,0.0,0.0,0.0,0.0,-163.49887824889464,0.0,-121.78314801681708,0.0,0.0,0.0,0.0,-121.78314801681708
convection,wind_0,700.0,11.666667,296.1079418602629,270.0,0.0,0.0,-163.33667698079068,0.0,0.0,0.0,0.0,-163.33667698079068,0.0,-122.59983140172103,0.0,0.0,0.0,0.0,-122.59983140172103
convection,wind_0,705.0,11.75,296.0820411242904,270.0,0.0,0.0,-163.174636626643,0.0,0.0,0.0,0.0,-163.174636626643,0.0,-123.41570458485425,0.0,0.0,0.0,0.0,-123.41570458485425
convection,wind_0,710.0,11.833333,296.0561660834925,270.0,0.0,0.0,-163.01275702681508,0.0,0.0,0.0,0.0,-163.01275702681508,0.0,-124.23076836998833,0.0,0.0,0.0,0.0,-124.23076836998833
convection,wind_0,715.0,11.916667,296.0303167123779,270.0,0.0,0.0,-162.85103802182803,0.0,0.0,0.0,0.0,-162.85103802182803,0.0,-125.04502356009746,0.0,0.0,0.0,0.0,-125.04502356009746
convection,wind_0,720.0,12.0,296.0044929854807,270.0,0.0,0.0,-162.68947945236187,0.0,0.0,0.0,0.0,-162.68947945236187,0.0,-125.85847095735927,0.0,0.0,0.0,0.0,-125.85847095735927
convection,wind_0,725.0,12.083333,295.97869487736017,270.0,0.0,0.0,-162.52808115925427,0.0,0.0,0.0,0.0,-162.52808115925427,0.0,-126.67111136315553,0.0,0.0,0.0,0.0,-126.67111136315553
convection,wind_0,730.0,12.166667,295.9529223626009,270.0,0.0,0.0,-162.36684298350104,0.0,0.0,0.0,0.0,-162.36684298350104,0.0,-127.48294557807303,0.0,0.0,0.0,0.0,-127.48294557807303
convection,wind_0,735.0,12.25,295.9271754158126,270.0,0.0,0.0,-162.20576476625547,0.0,0.0,0.0,0.0,-162.20576476625547,0.0,-128.2939744019043,0.0,0.0,0.0,0.0,-128.2939744019043
convection,wind_0,740.0,12.333333,295.9014540116302,270.0,0.0,0.0,-162.04484634882874,0.0,0.0,0.0,0.0,-162.04484634882874,0.0,-129.10419863364845,0.0,0.0,0.0,0.0,-129.10419863364845
convection,wind_0,745.0,12.416667,295.8757581247139,270.0,0.0,0.0,-161.88408757268888,0.0,0.0,0.0,0.0,-161.88408757268888,0.0,-129.9136190715119,0.0,0.0,0.0,0.0,-129.9136190715119
convection,wind_0,750.0,12.5,295.8500877297489,270.0,0.0,0.0,-161.72348827946195,0.0,0.0,0.0,0.0,-161.72348827946195,0.0,-130.7222365129092,0.0,0.0,0.0,0.0,-130.7222365129092
convection,wind_0,755.0,12.583333,295.82444280144557,270.0,0.0,0.0,-161.56304831093067,0.0,0.0,0.0,0.0,-161.56304831093067,0.0,-131.53005175446387,0.0,0.0,0.0,0.0,-131.53005175446387
convection,wind_0,760.0,12.666667,295.7988233145394,270.0,0.0,0.0,-161.40276750903482,0.0,0.0,0.0,0.0,-161.40276750903482,0.0,-132.33706559200905,0.0,0.0,0.0,0.0,-132.33706559200905
convection,wind_0,765.0,12.75,295.77322924379087,270.0,0.0,0.0,-161.2426457158712,0.0,0.0,0.0,0.0,-161.2426457158712,0.0,-133.1432788205884,0.0,0.0,0.0,0.0,-133.1432788205884
convection,wind_0,770.0,12.833333,295.7476605639855,270.0,0.0,0.0,-161.0826827736929,0.0,0.0,0.0,0.0,-161.0826827736929,0.0,-133.94869223445687,0.0,0.0,0.0,0.0,-133.94869223445687
convection,wind_0,775.0,12.916667,295.72211724993394,270.0,0.0,0.0,-160.9228785249094,0.0,0.0,0.0,0.0,-160.9228785249094,0.0,-134.75330662708143,0.0,0.0,0.0,0.0,-134.75330662708143
convection,wind_0,780.0,13.0,295.6965992764717,270.0,0.0,0.0,-160.76323281208715,0.0,0.0,0.0,0.0,-160.76323281208715,0.0,-135.55712279114186,0.0,0.0,0.0,0.0,-135.55712279114186
convection,wind_0,785.0,13.083333,295.67110661845936,270.0,0.0,0.0,-160.60374547794822,0.0,0.0,0.0,0.0,-160.60374547794822,0.0,-136.3601415185316,0.0,0.0,0.0,0.0,-136.3601415185316
convection,wind_0,790.0,13.166667,295.6456392507823,270.0,0.0,0.0,-160.444416365371,0.0,0.0,0.0,0.0,-160.444416365371,0.0,-137.16236360035845,0.0,0.0,0.0,0.0,-137.16236360035845
convection,wind_0,795.0,13.25,295.620197148351,270.0,0.0,0.0,-160.28524531738952,0.0,0.0,0.0,0.0,-160.28524531738952,0.0,-137.9637898269454,0.0,0.0,0.0,0.0,-137.9637898269454
convection,wind_0,800.0,13.333333,295.5947802861007,270.0,0.0,0.0,-160.12623217719374,0.0,0.0,0.0,0.0,-160.12623217719374,0.0,-138.76442098783136,0.0,0.0,0.0,0.0,-138.76442098783136
convection,wind_0,805.0,13.416667,295.5693886389914,270.0,0.0,0.0,-159.9673767881292,0.0,0.0,0.0,0.0,-159.9673767881292,0.0,-139.564257871772,0.0,0.0,0.0,0.0,-139.564257871772
convection,wind_0,810.0,13.5,295.5440221820083,270.0,0.0,0.0,-159.80867899369642,0.0,0.0,0.0,0.0,-159.80867899369642,0.0,-140.3633012667405,0.0,0.0,0.0,0.0,-140.3633012667405
convection,wind_0,815.0,13.583333,295.5186808901611,270.0,0.0,0.0,-159.65013863755183,0.0,0.0,0.0,0.0,-159.65013863755183,0.0,-141.16155195992826,0.0,0.0,0.0,0.0,-141.16155195992826
convection,wind_0,820.0,13.666667,295.49336473848433,270.0,0.0,0.0,-159.49175556350673,0.0,0.0,0.0,0.0,-159.49175556350673,0.0,-141.95901073774579,0.0,0.0,0.0,0.0,-141.95901073774579
convection,wind_0,825.0,13.75,295.46807370203743,270.0,0.0,0.0,-159.33352961552708,0.0,0.0,0.0,0.0,-159.33352961552708,0.0,-142.75567838582342,0.0,0.0,0.0,0.0,-142.75567838582342
convection,wind_0,830.0,13.833333,295.4428077559045,270.0,0.0,0.0,-159.17546063773392,0.0,0.0,0.0,0.0,-159.17546063773392,0.0,-143.55155568901208,0.0,0.0,0.0,0.0,-143.55155568901208
convection,wind_0,835.0,13.916667,295.41756687519427,270.0,0.0,0.0,-159.01754847440301,0.0,0.0,0.0,0.0,-159.01754847440301,0.0,-144.34664343138408,0.0,0.0,0.0,0.0,-144.34664343138408
convection,wind_0,840.0,14.0,295.3923510350403,270.0,0.0,0.0,-158.8597929699642,0.0,0.0,0.0,0.0,-158.8597929699642,0.0,-145.1409423962339,0.0,0.0,0.0,0.0,-145.1409423962339
convection,wind_0,845.0,14.083333,295.3671602106008,270.0,0.0,0.0,-158.70219396900183,0.0,0.0,0.0,0.0,-158.70219396900183,0.0,-145.9344533660789,0.0,0.0,0.0,0.0,-145.9344533660789
convection,wind_0,850.0,14.166667,295.34199437705854,270.0,0.0,0.0,-158.54475131625492,0.0,0.0,0.0,0.0,-158.54475131625492,0.0,-146.72717712266018,0.0,0.0,0.0,0.0,-146.72717712266018
convection,wind_0,855.0,14.25,295.31685350962096,270.0,0.0,0.0,-158.38746485661588,0.0,0.0,0.0,0.0,-158.38746485661588,0.0,-147.51911444694326,0.0,0.0,0.0,0.0,-147.51911444694326
convection,wind_0,860.0,14.333333,295.29173758352016,270.0,0.0,0.0,-158.23033443513097,0.0,0.0,0.0,0.0,-158.23033443513097,0.0,-148.31026611911892,0.0,0.0,0.0,0.0,-148.31026611911892
convection,wind_0,865.0,14.416667,295.2666465740127,270.0,0.0,0.0,-158.073359897001,0.0,0.0,0.0,0.0,-158.073359897001,0.0,-149.10063291860394,0.0,0.0,0.0,0.0,-149.10063291860394
convection,wind_0,870.0,14.5,295.2415804563798,270.0,0.0,0.0,-157.91654108757953,0.0,0.0,0.0,0.0,-157.91654108757953,0.0,-149.89021562404182,0.0,0.0,0.0,0.0,-149.89021562404182
convection,wind_0,875.0,14.583333,295.216539205927,270.0,0.0,0.0,-157.75987785237362,0.0,0.0,0.0,0.0,-157.75987785237362,0.0,-150.67901501330368,0.0,0.0,0.0,0.0,-150.67901501330368
convection,wind_0,880.0,14.666667,295.19152279798465,270.0,0.0,0.0,-157.6033700370438,0.0,0.0,0.0,0.0,-157.6033700370438,0.0,-151.46703186348893,0.0,0.0,0.0,0.0,-151.46703186348893
convection,wind_0,885.0,14.75,295.16653120790727,270.0,0.0,0.0,-157.44701748740403,0.0,0.0,0.0,0.0,-157.44701748740403,0.0,-152.25426695092597,0.0,0.0,0.0,0.0,-152.25426695092597
convection,wind_0,890.0,14.833333,295.141564411074,270.0,0.0,0.0,-157.29082004942043,0.0,0.0,0.0,0.0,-157.29082004942043,0.0,-153.04072105117305,0.0,0.0,0.0,0.0,-153.04072105117305
convection,wind_0,895.0,14.916667,295.1166223828884,270.0,0.0,0.0,-157.1347775692125,0.0,0.0,0.0,0.0,-157.1347775692125,0.0,-153.8263949390191,0.0,0.0,0.0,0.0,-153.8263949390191
convection,wind_0,900.0,15.0,295.0917050987784,270.0,0.0,0.0,-156.97888989305255,0.0,0.0,0.0,0.0,-156.97888989305255,0.0,-154.61128938848438,0.0,0.0,0.0,0.0,-154.61128938848438
convection,wind_0,905.0,15.083333,295.0668125341963,270.0,0.0,0.0,-156.82315686736496,0.0,0.0,0.0,0.0,-156.82315686736496,0.0,-155.3954051728212,0.0,0.0,0.0,0.0,-155.3954051728212
convection,wind_0,910.0,15.166667,295.0419446646187,270.0,0.0,0.0,-156.6675783387268,0.0,0.0,0.0,0.0,-156.6675783387268,0.0,-156.17874306451483,0.0,0.0,0.0,0.0,-156.17874306451483
convection,wind_0,915.0,15.25,295.01710146554666,270.0,0.0,0.0,-156.51215415386696,0.0,0.0,0.0,0.0,-156.51215415386696,0.0,-156.96130383528416,0.0,0.0,0.0,0.0,-156.96130383528416
convection,wind_0,920.0,15.333333,294.99228291250546,270.0,0.0,0.0,-156.3568841596666,0.0,0.0,0.0,0.0,-156.3568841596666,0.0,-157.7430882560825,0.0,0.0,0.0,0.0,-157.7430882560825
convection,wind_0,925.0,15.416667,294.96748898104465,270.0,0.0,0.0,-156.20176820315913,0.0,0.0,0.0,0.0,-156.20176820315913,0.0,-158.5240970970983,0.0,0.0,0.0,0.0,-158.5240970970983
convection,wind_0,930.0,15.5,294.94271964673806,270.0,0.0,0.0,-156.04680613152908,0.0,0.0,0.0,0.0,-156.04680613152908,0.0,-159.30433112775594,0.0,0.0,0.0,0.0,-159.30433112775594
convection,wind_0,935.0,15.583333,294.91797488518375,270.0,0.0,0.0,-155.89199779211285,0.0,0.0,0.0,0.0,-155.89199779211285,0.0,-160.08379111671653,0.0,0.0,0.0,0.0,-160.08379111671653
convection,wind_0,940.0,15.666667,294.893254672004,270.0,0.0,0.0,-155.73734303239846,0.0,0.0,0.0,0.0,-155.73734303239846,0.0,-160.8624778318785,0.0,0.0,0.0,0.0,-160.8624778318785
convection,wind_0,945.0,15.75,294.86855898284523,270.0,0.0,0.0,-155.58284170002494,0.0,0.0,0.0,0.0,-155.58284170002494,0.0,-161.64039204037863,0.0,0.0,0.0,0.0,-161.64039204037863
convection,wind_0,950.0,15.833333,294.84388779337814,270.0,0.0,0.0,-155.42849364278268,0.0,0.0,0.0,0.0,-155.42849364278268,0.0,-162.41753450859252,0.0,0.0,0.0,0.0,-162.41753450859252
convection,wind_0,955.0,15.916667,294.8192410792974,270.0,0.0,0.0,-155.2742987086134,0.0,0.0,0.0,0.0,-155.2742987086134,0.0,-163.1939060021356,0.0,0.0,0.0,0.0,-163.1939060021356
convection,wind_0,960.0,16.0,294.79461881632193,270.0,0.0,0.0,-155.12025674560874,0.0,0.0,0.0,0.0,-155.12025674560874,0.0,-163.96950728586364,0.0,0.0,0.0,0.0,-163.96950728586364
convection,wind_0,965.0,16.083333,294.7700209801946,270.0,0.0,0.0,-154.96636760201204,0.0,0.0,0.0,0.0,-154.96636760201204,0.0,-164.74433912387371,0.0,0.0,0.0,0.0,-164.74433912387371
convection,wind_0,970.0,16.166667,294.7454475466825,270.0,0.0,0.0,-154.81263112621627,0.0,0.0,0.0,0.0,-154.81263112621627,0.0,-165.51840227950478,0.0,0.0,0.0,0.0,-165.51840227950478
convection,wind_0,975.0,16.25,294.7208984915767,270.0,0.0,0.0,-154.65904716676562,0.0,0.0,0.0,0.0,-154.65904716676562,0.0,-166.2916975153386,0.0,0.0,0.0,0.0,-166.2916975153386
convection,wind_0,980.0,16.333333,294.6963737906922,270.0,0.0,0.0,-154.50561557235432,0.0,0.0,0.0,0.0,-154.50561557235432,0.0,-167.06422559320035,0.0,0.0,0.0,0.0,-167.06422559320035
convection,wind_0,985.0,16.416667,294.67187341986806,270.0,0.0,0.0,-154.3523361918261,0.0,0.0,0.0,0.0,-154.3523361918261,0.0,-167.8359872741595,0.0,0.0,0.0,0.0,-167.8359872741595
convection,wind_0,990.0,16.5,294.6473973549674,270.0,0.0,0.0,-154.19920887417538,0.0,0.0,0.0,0.0,-154.19920887417538,0.0,-168.60698331853038,0.0,0.0,0.0,0.0,-168.60698331853038
convection,wind_0,995.0,16.583333,294.62294557187715,270.0,0.0,0.0,-154.04623346854612,0.0,0.0,0.0,0.0,-154.04623346854612,0.0,-169.37721448587308,0.0,0.0,0.0,0.0,-169.37721448587308
convection,wind_0,1000.0,16.666667,294.5985180465082,270.0,0.0,0.0,-153.8934098242322,0.0,0.0,0.0,0.0,-153.8934098242322,0.0,-170.14668153499426,0.0,0.0,0.0,0.0,-170.14668153499426
convection,wind_0,1005.0,16.75,294.5741147547954,270.0,0.0,0.0,-153.74073779067635,0.0,0.0,0.0,0.0,-153.74073779067635,0.0,-170.91538522394765,0.0,0.0,0.0,0.0,-170.91538522394765
convection,wind_0,1010.0,16.833333,294.5497356726974,270.0,0.0,0.0,-153.58821721747125,0.0,0.0,0.0,0.0,-153.58821721747125,0.0,-171.683326310035,0.0,0.0,0.0,0.0,-171.683326310035
convection,wind_0,1015.0,16.916667,294.5253807761967,270.0,0.0,0.0,-153.4358479543588,0.0,0.0,0.0,0.0,-153.4358479543588,0.0,-172.4505055498068,0.0,0.0,0.0,0.0,-172.4505055498068
convection,wind_0,1020.0,17.0,294.50105004129966,270.0,0.0,0.0,-153.28362985122936,0.0,0.0,0.0,0.0,-153.28362985122936,0.0,-173.21692369906293,0.0,0.0,0.0,0.0,-173.21692369906293
convection,wind_0,1025.0,17.083333,294.47674344403646,270.0,0.0,0.0,-153.1315627581229,0.0,0.0,0.0,0.0,-153.1315627581229,0.0,-173.98258151285353,0.0,0.0,0.0,0.0,-173.98258151285353
convection,wind_0,1030.0,17.166667,294.45246096046105,270.0,0.0,0.0,-152.97964652522785,0.0,0.0,0.0,0.0,-152.97964652522785,0.0,-174.74747974547967,0.0,0.0,0.0,0.0,-174.74747974547967
convection,wind_0,1035.0,17.25,294.42820256665107,270.0,0.0,0.0,-152.82788100288158,0.0,0.0,0.0,0.0,-152.82788100288158,0.0,-175.51161915049408,0.0,0.0,0.0,0.0,-175.51161915049408
convection,wind_0,1040.0,17.333333,294.40396823870793,270.0,0.0,0.0,-152.67626604156916,0.0,0.0,0.0,0.0,-152.67626604156916,0.0,-176.27500048070192,0.0,0.0,0.0,0.0,-176.27500048070192
convection,wind_0,1045.0,17.416667,294.37975795275685,270.0,0.0,0.0,-152.52480149192456,0.0,0.0,0.0,0.0,-152.52480149192456,0.0,-177.03762448816153,0.0,0.0,0.0,0.0,-177.03762448816153
convection,wind_0,1050.0,17.5,294.3555716849466,270.0,0.0,0.0,-152.37348720473028,0.0,0.0,0.0,0.0,-152.37348720473028,0.0,-177.7994919241852,0.0,0.0,0.0,0.0,-177.7994919241852
convection,wind_0,1055.0,17.583333,294.3314094114496,270.0,0.0,0.0,-152.22232303091624,0.0,0.0,0.0,0.0,-152.22232303091624,0.0,-178.56060353933975,0.0,0.0,0.0,0.0,-178.56060353933975
convection,wind_0,1060.0,17.666667,294.3072711084621,270.0,0.0,0.0,-152.07130882156008,0.0,0.0,0.0,0.0,-152.07130882156008,0.0,-179.32096008344757,0.0,0.0,0.0,0.0,-179.32096008344757
convection,wind_0,1065.0,17.75,294.2831567522037,270.0,0.0,0.0,-151.92044442788807,0.0,0.0,0.0,0.0,-151.92044442788807,0.0,-180.08056230558702,0.0,0.0,0.0,0.0,-180.08056230558702
convection,wind_0,1070.0,17.833333,294.2590663189178,270.0,0.0,0.0,-151.7697297012731,0.0,0.0,0.0,0.0,-151.7697297012731,0.0,-180.83941095409338,0.0,0.0,0.0,0.0,-180.83941095409338
convection,wind_0,1075.0,17.916667,294.23499978487126,270.0,0.0,0.0,-151.61916449323627,0.0,0.0,0.0,0.0,-151.61916449323627,0.0,-181.59750677655958,0.0,0.0,0.0,0.0,-181.59750677655958
convection,wind_0,1080.0,18.0,294.2109571263545,270.0,0.0,0.0,-151.46874865544538,0.0,0.0,0.0,0.0,-151.46874865544538,0.0,-182.3548505198368,0.0,0.0,0.0,0.0,-182.3548505198368
convection,wind_0,1085.0,18.083333,294.18693831968153,270.0,0.0,0.0,-151.31848203971572,0.0,0.0,0.0,0.0,-151.31848203971572,0.0,-183.11144293003537,0.0,0.0,0.0,0.0,-183.11144293003537
convection,wind_0,1090.0,18.166667,294.16294334118976,270.0,0.0,0.0,-151.16836449800957,0.0,0.0,0.0,0.0,-151.16836449800957,0.0,-183.86728475252542,0.0,0.0,0.0,0.0,-183.86728475252542
convection,wind_0,1095.0,18.25,294.1389721672402,270.0,0.0,0.0,-151.01839588243598,0.0,0.0,0.0,0.0,-151.01839588243598,0.0,-184.6223767319376,0.0,0.0,0.0,0.0,-184.6223767319376
convection,wind_0,1100.0,18.333333,294.11502477421715,270.0,0.0,0.0,-150.86857604525113,0.0,0.0,0.0,0.0,-150.86857604525113,0.0,-185.37671961216387,0.0,0.0,0.0,0.0,-185.37671961216387
convection,wind_0,1105.0,18.416667,294.0911011385284,270.0,0.0,0.0,-150.71890483885716,0.0,0.0,0.0,0.0,-150.71890483885716,0.0,-186.13031413635815,0.0,0.0,0.0,0.0,-186.13031413635815
convection,wind_0,1110.0,18.5,294.0672012366053,270.0,0.0,0.0,-150.5693821158026,0.0,0.0,0.0,0.0,-150.5693821158026,0.0,-186.88316104693718,0.0,0.0,0.0,0.0,-186.88316104693718
convection,wind_0,1115.0,18.583333,294.0433250449023,270.0,0.0,0.0,-150.42000772878305,0.0,0.0,0.0,0.0,-150.42000772878305,0.0,-187.6352610855811,0.0,0.0,0.0,0.0,-187.6352610855811
convection,wind_0,1120.0,18.666667,294.01947253989744,270.0,0.0,0.0,-150.2707815306394,0.0,0.0,0.0,0.0,-150.2707815306394,0.0,-188.38661499323428,0.0,0.0,0.0,0.0,-188.38661499323428
convection,wind_0,1125.0,18.75,293.99564369809195,270.0,0.0,0.0,-150.12170337435896,0.0,0.0,0.0,0.0,-150.12170337435896,0.0,-189.13722351010605,0.0,0.0,0.0,0.0,-189.13722351010605
convection,wind_0,1130.0,18.833333,293.9718384960105,270.0,0.0,0.0,-149.9727731130747,0.0,0.0,0.0,0.0,-149.9727731130747,0.0,-189.88708737567143,0.0,0.0,0.0,0.0,-189.88708737567143
convection,wind_0,1135.0,18.916667,293.94805691020093,270.0,0.0,0.0,-149.82399060006557,0.0,0.0,0.0,0.0,-149.82399060006557,0.0,-190.63620732867176,0.0,0.0,0.0,0.0,-190.63620732867176
convection,wind_0,1140.0,19.0,293.92429891723447,270.0,0.0,0.0,-149.67535568875581,0.0,0.0,0.0,0.0,-149.67535568875581,0.0,-191.38458410711556,0.0,0.0,0.0,0.0,-191.38458410711556
convection,wind_0,1145.0,19.083333,293.9005644937055,270.0,0.0,0.0,-149.5268682327154,0.0,0.0,0.0,0.0,-149.5268682327154,0.0,-192.13221844827913,0.0,0.0,0.0,0.0,-192.13221844827913
convection,wind_0,1150.0,19.166667,293.8768536162316,270.0,0.0,0.0,-149.3785280856592,0.0,0.0,0.0,0.0,-149.3785280856592,0.0,-192.87911108870742,0.0,0.0,0.0,0.0,-192.87911108870742
convection,wind_0,1155.0,19.25,293.85316626145357,270.0,0.0,0.0,-149.2303351014474,0.0,0.0,0.0,0.0,-149.2303351014474,0.0,-193.62526276421465,0.0,0.0,0.0,0.0,-193.62526276421465
convection,wind_0,1160.0,19.333333,293.82950240603543,270.0,0.0,0.0,-149.0822891340848,0.0,0.0,0.0,0.0,-149.0822891340848,0.0,-194.37067420988507,0.0,0.0,0.0,0.0,-194.37067420988507
convection,wind_0,1165.0,19.416667,293.8058620266644,270.0,0.0,0.0,-148.93439003772144,0.0,0.0,0.0,0.0,-148.93439003772144,0.0,-195.11534616007367,0.0,0.0,0.0,0.0,-195.11534616007367
convection,wind_0,1170.0,19.5,293.78224510005066,270.0,0.0,0.0,-148.7866376666524,0.0,0.0,0.0,0.0,-148.7866376666524,0.0,-195.85927934840694,0.0,0.0,0.0,0.0,-195.85927934840694
convection,wind_0,1175.0,19.583333,293.7586516029276,270.0,0.0,0.0,-148.63903187531662,0.0,0.0,0.0,0.0,-148.63903187531662,0.0,-196.6024745077835,0.0,0.0,0.0,0.0,-196.6024745077835
convection,wind_0,1180.0,19.666667,293.7350815120517,270.0,0.0,0.0,-148.49157251829757,0.0,0.0,0.0,0.0,-148.49157251829757,0.0,-197.344932370375,0.0,0.0,0.0,0.0,-197.344932370375
convection,wind_0,1185.0,19.75,293.7115348042024,270.0,0.0,0.0,-148.34425945032308,0.0,0.0,0.0,0.0,-148.34425945032308,0.0,-198.08665366762662,0.0,0.0,0.0,0.0,-198.08665366762662
convection,wind_0,1190.0,19.833333,293.6880114561824,270.0,0.0,0.0,-148.1970925262651,0.0,0.0,0.0,0.0,-148.1970925262651,0.0,-198.82763913025795,0.0,0.0,0.0,0.0,-198.82763913025795
convection,wind_0,1195.0,19.916667,293.6645114448171,270.0,0.0,0.0,-148.05007160113988,0.0,0.0,0.0,0.0,-148.05007160113988,0.0,-199.56788948826363,0.0,0.0,0.0,0.0,-199.56788948826363
convection,wind_0,1200.0,20.0,293.6410347469552,270.0,0.0,0.0,-147.90319653010684,0.0,0.0,0.0,0.0,-147.90319653010684,0.0,-200.30740547091418,0.0,0.0,0.0,0.0,-200.30740547091418
convection,wind_0,1205.0,20.083333,293.61758133946813,270.0,0.0,0.0,-147.75646716847,0.0,0.0,0.0,0.0,-147.75646716847,0.0,-201.04618780675654,0.0,0.0,0.0,0.0,-201.04618780675654
